,Location,Site,X,fid,Name,x,y,Day_2022_2022,Month_2022_2022,Year_2022_2022,Start_time_2022_2022,Tidal_height_start_2022_2022,Finish_time_2022_2022,Tidal_height_finish_2022_2022,No.kelp_2022_2022,less_than_10._2022_2022,greater_then_10._2022_2022,Width_less_2m_2022_2022,Width_greater_2m_2022_2022,kelp_2022,Day_2023,Month_2023,Year_2023,Start_time_2023,Tidal_height_start_2023,Finish_time_2023,Tidal_height_finish_2023,Tidal Station_2023,No kelp_2023,less_than_10%_2023,greater_then_10%_2023,Width_less_2m_2023,Width_greater_2m_2023,kelp_2023,kelp_dynamic
1958,Minstrel,102,1849,102,102,-126.320693059567,50.6070624393099,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,0,0,1,0,1,1,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,persistence
1959,Minstrel,103,1850,103,103,-126.320344250525,50.6073663279298,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1960,Minstrel,104,1851,104,104,-126.32045522441,50.6078023430495,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1961,Minstrel,105,1852,105,105,-126.320559329347,50.608244435927,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1962,Minstrel,106,1853,106,106,-126.32034168899,50.6086196259,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1963,Minstrel,107,1854,107,107,-126.320073587351,50.6090002895943,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,0,1,0,0,1,1,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,loss
1964,Minstrel,108,1855,108,108,-126.320448457879,50.6092958438916,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1965,Minstrel,109,1856,109,109,-126.321023618386,50.6095493450317,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1966,Minstrel,11,1758,11,11,-126.326215743299,50.6297019046527,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,1,0,0,0,0,0,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,0,0,2,2,0,2,gain
1967,Minstrel,110,1857,110,110,-126.321597409169,50.6097614291737,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1968,Minstrel,111,1858,111,111,-126.322240176252,50.6098807869502,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1969,Minstrel,112,1859,112,112,-126.322849792957,50.6099423285713,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,0,2,2,gain
1970,Minstrel,113,1860,113,113,-126.323258936283,50.6102362989109,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,0,2,2,gain
1971,Minstrel,114,1861,114,114,-126.323474366857,50.6106408874449,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1972,Minstrel,115,1862,115,115,-126.323991356631,50.6107532963534,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,gain
1973,Minstrel,116,1863,116,116,-126.32456745324,50.6106869033415,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1974,Minstrel,117,1864,117,117,-126.325234941059,50.6106568041195,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1975,Minstrel,118,1865,118,118,-126.325843286829,50.610765453668,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,0,2,2,gain
1976,Minstrel,119,1866,119,119,-126.326403446758,50.6109740566857,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1977,Minstrel,12,1759,12,12,-126.32562474601,50.6297048049687,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,1,0,0,0,0,0,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,0,0,2,2,0,2,gain
1978,Minstrel,120,1867,120,120,-126.326630606605,50.6113808845991,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,gain
1979,Minstrel,121,1868,121,121,-126.326592577005,50.6118243690156,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1980,Minstrel,122,1869,122,122,-126.326179556667,50.6121448532913,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1981,Minstrel,123,1870,123,123,-126.3255949,50.61234895,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1982,Minstrel,124,1871,124,124,-126.325393705979,50.6126229416351,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1983,Minstrel,125,1872,125,125,-126.325830543533,50.6128805923381,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2208956520,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1984,Minstrel,126,1873,126,126,-126.326191455885,50.6132107941976,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1985,Minstrel,127,1874,127,127,-126.3267858,50.61336845,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1986,Minstrel,128,1875,128,128,-126.327303593142,50.6136355174501,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1987,Minstrel,129,1876,129,129,-126.327688260609,50.6140141717113,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,gain
1988,Minstrel,13,1760,13,13,-126.325135174543,50.6293993546193,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,1,0,0,1,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
1989,Minstrel,130,1877,130,130,-126.327889434871,50.6144286407644,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1990,Minstrel,131,1878,131,131,-126.3279578973,50.6148095872501,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1991,Minstrel,132,1879,132,132,-126.32825376975,50.6151416585677,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1992,Minstrel,133,1880,133,133,-126.328769293545,50.6153273175191,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,gain
1993,Minstrel,134,1881,134,134,-126.329189660005,50.6156910153391,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1994,Minstrel,135,1882,135,135,-126.329694824776,50.6159654326265,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,2,0,2,0,2,gain
1995,Minstrel,136,1883,136,136,-126.330189862027,50.6162400327187,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
1996,Minstrel,137,1884,137,137,-126.330573079856,50.6165897718643,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
1997,Minstrel,138,1885,138,138,-126.331009360335,50.6168754221777,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,0,2,2,gain
1998,Minstrel,139,1886,139,139,-126.331533234204,50.616886905115,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,0,2,2,gain
1999,Minstrel,14,1761,14,14,-126.32457055,50.62924905,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,1,0,0,1,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
2000,Minstrel,140,1887,140,140,-126.3321162613,50.6169303771995,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
2001,Minstrel,141,1888,141,142,-126.333395694928,50.6168930020503,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,0,1,0,0,1,1,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,loss
2002,Minstrel,142,1889,142,143,-126.333953947549,50.6168603657544,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2003,Minstrel,143,1890,143,144,-126.334473107254,50.6165909610758,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2004,Minstrel,144,1891,144,145,-126.334991815174,50.6164705072274,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2005,Minstrel,145,1892,145,146,-126.334965870031,50.6168334859935,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
2006,Minstrel,146,1893,146,147,-126.334638230984,50.6171847042038,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2007,Minstrel,147,1894,147,148,-126.334280368114,50.6174362318394,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2008,Minstrel,148,1895,148,149,-126.334653133757,50.6176216716483,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2009,Minstrel,149,1896,149,150,-126.335155656481,50.617771314427,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1900-01-02 09:02:00,0.43,Montageu,2,0,0,0,0,0,absence
2010,Minstrel,15,1762,15,15,-126.323985195826,50.6290449463609,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,0,1,0,1,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
2011,Minstrel,150,1897,150,151,-126.335027192976,50.6181757188392,15,8,2022,1899-12-31 09:26:00,1.09,1899-12-31 09:37:00,0.98,1,0,0,0,0,0,31,8,2023,-2209042920,0.4,1899-12-31 09:02:00,0.43,Montageu,0,0,2,2,0,2,gain
2012,Minstrel,151,1898,151,152,-126.33470508699,50.6185264866772,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2013,Minstrel,152,1899,152,153,-126.334397819023,50.6188981596887,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,0,0,1,1,0,1,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,persistence
2014,Minstrel,153,1900,153,154,-126.334254971058,50.619273926466,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,0,1,0,0,1,1,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,persistence
2015,Minstrel,154,1901,154,155,-126.334686191672,50.6195908689223,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2016,Minstrel,155,1902,155,156,-126.335329753204,50.6196550711825,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2017,Minstrel,156,1903,156,157,-126.33593137211,50.6197104242008,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2018,Minstrel,157,1904,157,158,-126.336334002212,50.6194793931107,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2019,Minstrel,158,1905,158,159,-126.336769453983,50.619238755041,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2020,Minstrel,159,1906,159,160,-126.337406759376,50.6191283293631,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2021,Minstrel,16,1763,16,16,-126.32336355,50.62892065,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,1,0,0,0,0,0,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,absence
2022,Minstrel,160,1907,160,161,-126.338032184367,50.6191615246832,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2023,Minstrel,161,1908,161,162,-126.338514075171,50.6193334792993,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2024,Minstrel,162,1909,162,163,-126.338521966981,50.6197718552854,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2025,Minstrel,163,1910,163,164,-126.338444662336,50.6201954770513,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2026,Minstrel,164,1911,164,165,-126.338414,50.62064395,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2027,Minstrel,165,1912,165,166,-126.338537013204,50.6210790727461,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2028,Minstrel,166,1913,166,167,-126.338821872785,50.6214700141568,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2029,Minstrel,167,1914,167,168,-126.339059914752,50.6218194094896,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2030,Minstrel,168,1915,168,169,-126.339294483831,50.6221274147378,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2031,Minstrel,169,1916,169,170,-126.339005500069,50.6224523634683,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2032,Minstrel,17,1764,17,17,-126.322682558237,50.6288450879734,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,1,0,1,0,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
2033,Minstrel,170,1917,170,171,-126.338628133013,50.6228116741418,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2034,Minstrel,171,1918,171,172,-126.33854229848,50.6232566346146,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2035,Minstrel,172,1919,172,173,-126.338953616967,50.6235232597122,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2036,Minstrel,173,1920,173,174,-126.339179650413,50.6238904046636,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2037,Minstrel,174,1921,174,175,-126.339202480064,50.6242982041291,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2038,Minstrel,175,1922,175,176,-126.339235653049,50.6247119674246,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2039,Minstrel,176,1923,176,177,-126.339040516583,50.6251182585078,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2040,Minstrel,177,1924,177,178,-126.338545388694,50.6253857586661,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2041,Minstrel,178,1925,178,179,-126.338078196314,50.6256512693286,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,0,0,1,1,0,1,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,persistence
2042,Minstrel,179,1926,179,180,-126.337937633236,50.6260872919265,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,0,0,1,0,1,1,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,persistence
2043,Minstrel,18,1765,18,18,-126.321991682782,50.6288412456767,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,0,1,1,0,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
2044,Minstrel,180,1927,180,181,-126.33758599928,50.626440264078,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,0,0,1,0,1,1,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,persistence
2045,Minstrel,181,1928,181,182,-126.33760002225,50.6268553053838,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2046,Minstrel,182,1929,182,183,-126.33731483276,50.6272081311286,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2047,Minstrel,183,1930,183,184,-126.336705735036,50.6273496119316,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,2,0,2,gain
2048,Minstrel,184,1931,184,185,-126.33605873136,50.6275009831568,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2049,Minstrel,185,1932,185,186,-126.335580825058,50.6278175280156,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,2,0,2,0,2,gain
2050,Minstrel,186,1933,186,187,-126.335238692398,50.6281733343837,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,2,0,0,0,0,0,absence
2051,Minstrel,187,1934,187,188,-126.33492124526,50.6285363525716,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2052,Minstrel,188,1935,188,189,-126.334794513706,50.6289570277623,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2053,Minstrel,189,1936,189,190,-126.334466381091,50.6293436541485,15,8,2022,1899-12-31 09:37:00,0.98,1899-12-31 09:45:00,0.92,1,0,0,0,0,0,31,8,2023,-2209042680,0.43,1899-12-31 09:18:00,0.59,Montageu,0,0,2,0,2,2,gain
2054,Minstrel,19,1766,19,19,-126.321327771611,50.6287435976503,15,8,2022,1899-12-31 09:11:00,1.28,1899-12-31 09:18:00,1.15,0,0,1,1,0,1,31,8,2023,-2209044000,0.34,1899-12-31 08:47:00,0.31,Montageu,2,0,0,0,0,0,loss
