,Location,Site,fid,Name,x,y,Day,Month,Year,Start_time,Tidal_height_start,Finish_time,Tidal_height_finish,No kelp,less_than_10%,greater_then_10%,Width_less_2m,Width_greater_2m
3369,Port_Elisabeth,425,425,425,-126.453721,50.662346,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3370,Port_Elisabeth,426,426,426,-126.453169,50.6620915,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3371,Port_Elisabeth,427,427,427,-126.452698,50.661731,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3372,Port_Elisabeth,428,428,428,-126.452371,50.6613125,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3373,Port_Elisabeth,429,429,429,-126.4520555,50.6609385,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,1,0,0,0,0
3374,Port_Elisabeth,430,430,430,-126.451556,50.660637,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3375,Port_Elisabeth,431,431,431,-126.4508405,50.660478,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3376,Port_Elisabeth,432,432,432,-126.4500195,50.660422,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3377,Port_Elisabeth,433,433,433,-126.4492365,50.6603555,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3378,Port_Elisabeth,434,434,434,-126.4484695,50.660308,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3379,Port_Elisabeth,435,435,435,-126.4476755,50.6602485,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3380,Port_Elisabeth,436,436,436,-126.447225,50.659949,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3381,Port_Elisabeth,437,437,437,-126.4475235,50.6596225,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3382,Port_Elisabeth,438,438,438,-126.448245,50.659554,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,1,0,0,0,0
3383,Port_Elisabeth,439,439,439,-126.4490705,50.6596065,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,1,0,0,0,0
3384,Port_Elisabeth,440,440,440,-126.44969,50.6594705,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3385,Port_Elisabeth,441,441,441,-126.4498785,50.6590935,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3386,Port_Elisabeth,442,442,442,-126.449689,50.658698,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3387,Port_Elisabeth,443,443,443,-126.4491605,50.658442,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3388,Port_Elisabeth,444,444,444,-126.448544,50.6582745,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3389,Port_Elisabeth,445,445,445,-126.4479355,50.658067,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3390,Port_Elisabeth,446,446,446,-126.4473265,50.657795,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3391,Port_Elisabeth,447,447,447,-126.446692,50.6575245,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3392,Port_Elisabeth,448,448,448,-126.446039,50.6573165,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3393,Port_Elisabeth,449,449,449,-126.4453495,50.657116,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3394,Port_Elisabeth,450,450,450,-126.44463,50.656904,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3395,Port_Elisabeth,451,451,451,-126.4439665,50.656689,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,1,0
3396,Port_Elisabeth,452,452,452,-126.4433365,50.656463,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3397,Port_Elisabeth,453,453,453,-126.442773,50.656186,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3398,Port_Elisabeth,454,454,454,-126.4422555,50.6559155,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3399,Port_Elisabeth,455,455,455,-126.4417045,50.655685,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3400,Port_Elisabeth,456,456,456,-126.4411585,50.655401,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3401,Port_Elisabeth,457,457,457,-126.440756,50.6550865,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,0,1,0,1
3402,Port_Elisabeth,458,458,458,-126.4404155,50.654807,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3403,Port_Elisabeth,459,459,459,-126.439858,50.6546015,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,0,1
3404,Port_Elisabeth,460,460,460,-126.439141,50.6545675,17,7,2022,1899-12-31 12:09:00,NA,1899-12-31 12:20:00,NA,0,1,0,1,0
3405,Turnour_North,1,1,1,-126.5175915,50.620814,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3406,Turnour_North,2,2,2,-126.516796,50.620664,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3407,Turnour_North,3,3,3,-126.516097,50.6204505,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3408,Turnour_North,4,4,4,-126.515357,50.6203065,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3409,Turnour_North,5,5,5,-126.5146755,50.620105,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3410,Turnour_North,6,6,6,-126.514031,50.619858,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3411,Turnour_North,7,7,7,-126.5132855,50.619842,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3412,Turnour_North,8,8,8,-126.5126145,50.6200475,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3413,Turnour_North,9,9,9,-126.5120545,50.6203545,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3414,Turnour_North,10,10,10,-126.511527,50.6207225,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3415,Turnour_North,11,11,11,-126.5109945,50.621116,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3416,Turnour_North,12,12,12,-126.5105045,50.621483,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3417,Turnour_North,13,13,13,-126.5099935,50.621839,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3418,Turnour_North,14,14,14,-126.509401,50.622193,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3419,Turnour_North,15,15,15,-126.508785,50.622533,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3420,Turnour_North,16,16,16,-126.508085,50.6228095,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3421,Turnour_North,17,17,17,-126.507342,50.6230295,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3422,Turnour_North,18,18,18,-126.5066065,50.623226,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3423,Turnour_North,19,19,19,-126.505845,50.6233745,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3424,Turnour_North,20,20,20,-126.505105,50.623574,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3425,Turnour_North,21,21,21,-126.504393,50.6238085,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3426,Turnour_North,22,22,22,-126.503649,50.6239135,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3427,Turnour_North,23,23,23,-126.503016,50.6237295,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3428,Turnour_North,24,24,24,-126.5027365,50.6232915,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3429,Turnour_North,25,25,25,-126.502586,50.622831,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3430,Turnour_North,26,26,26,-126.5024465,50.6223865,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3431,Turnour_North,27,27,27,-126.5024675,50.621899,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3432,Turnour_North,28,28,28,-126.502521,50.6213875,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3433,Turnour_North,29,29,29,-126.502702,50.6209205,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3434,Turnour_North,30,30,30,-126.503006,50.6204845,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3435,Turnour_North,31,31,31,-126.503237,50.6200285,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3436,Turnour_North,32,32,32,-126.5033695,50.61957,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3437,Turnour_North,33,33,33,-126.50296,50.6193125,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3438,Turnour_North,34,34,34,-126.502209,50.619435,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3439,Turnour_North,35,35,35,-126.501565,50.619744,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3440,Turnour_North,36,36,36,-126.500868,50.620016,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3441,Turnour_North,37,37,37,-126.500141,50.620256,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3442,Turnour_North,38,38,38,-126.499489,50.6205675,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3443,Turnour_North,39,39,39,-126.4994355,50.6209455,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3444,Turnour_North,40,40,40,-126.499925,50.6213185,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3445,Turnour_North,41,41,41,-126.5003365,50.6217615,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3446,Turnour_North,42,42,42,-126.5004585,50.622291,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3447,Turnour_North,43,43,43,-126.5003845,50.6228045,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3448,Turnour_North,44,44,44,-126.5002715,50.623284,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3449,Turnour_North,45,45,45,-126.5001215,50.6237595,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3450,Turnour_North,46,46,46,-126.499896,50.624221,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3451,Turnour_North,47,47,47,-126.4995145,50.6246435,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3452,Turnour_North,48,48,48,-126.498945,50.6250285,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3453,Turnour_North,49,49,49,-126.4982865,50.6253465,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,NA,NA
3454,Turnour_North,50,50,50,-126.497639,50.6255295,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3455,Turnour_North,51,51,51,-126.496963,50.6256395,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,NA,NA
3456,Turnour_North,52,52,52,-126.496211,50.62578,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3457,Turnour_North,53,53,53,-126.4954265,50.6258965,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3458,Turnour_North,54,54,54,-126.494644,50.6259395,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3459,Turnour_North,55,55,55,-126.4938695,50.6260195,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3460,Turnour_North,56,56,56,-126.4931235,50.626215,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3461,Turnour_North,57,57,57,-126.492364,50.6263735,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3462,Turnour_North,58,58,58,-126.4915805,50.6264415,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3463,Turnour_North,59,59,59,-126.4908055,50.6264875,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3464,Turnour_North,60,60,60,-126.490009,50.6265065,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3465,Turnour_North,61,61,61,-126.48934911899,50.6264323556601,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3466,Turnour_North,62,62,62,-126.488845,50.62621,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3467,Turnour_North,63,63,63,-126.4881125,50.626242,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3468,Turnour_North,64,64,64,-126.487348,50.6264,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3469,Turnour_North,65,65,65,-126.486734,50.6267495,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3470,Turnour_North,66,66,66,-126.4861785,50.6271195,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3471,Turnour_North,67,67,67,-126.485444,50.627288,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3472,Turnour_North,68,68,68,-126.484624,50.6273135,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3473,Turnour_North,69,69,69,-126.483807,50.627308,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3474,Turnour_North,70,70,70,-126.4830215,50.6272965,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3475,Turnour_North,71,71,71,-126.482235,50.627294,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3476,Turnour_North,72,72,72,-126.4814485,50.6272655,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3477,Turnour_North,73,73,73,-126.4806915,50.6272085,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3478,Turnour_North,74,74,74,-126.479935,50.6271085,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3479,Turnour_North,75,75,75,-126.479416,50.6267985,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3480,Turnour_North,76,76,76,-126.478942,50.6266795,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,NA,NA
3481,Turnour_North,77,77,77,-126.478241,50.626891,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3482,Turnour_North,78,78,78,-126.47749,50.627039,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,NA,NA
3483,Turnour_North,79,79,79,-126.4767555,50.627216,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,0,1
3484,Turnour_North,80,80,80,-126.4761035,50.6274535,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3485,Turnour_North,81,81,81,-126.475675,50.6277775,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3486,Turnour_North,82,82,82,-126.4753835,50.6281935,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3487,Turnour_North,83,83,83,-126.474932,50.628586,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3488,Turnour_North,84,84,84,-126.4743075,50.6288465,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3489,Turnour_North,85,85,85,-126.4735765,50.628952,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3490,Turnour_North,86,86,86,-126.4727935,50.6290015,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3491,Turnour_North,87,87,87,-126.4720115,50.628998,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3492,Turnour_North,88,88,88,-126.471219,50.628949,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3493,Turnour_North,89,89,89,-126.4705915,50.629111,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3494,Turnour_North,90,90,90,-126.46998,50.629397,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3495,Turnour_North,91,91,91,-126.469234,50.629555,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3496,Turnour_North,92,92,92,-126.468523,50.629639,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3497,Turnour_North,93,93,93,-126.467872,50.6295525,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3498,Turnour_North,94,94,94,-126.4673035,50.62924,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3499,Turnour_North,95,95,95,-126.466622,50.629005,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3500,Turnour_North,96,96,96,-126.465812,50.629051,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3501,Turnour_North,97,97,97,-126.464975,50.629175,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3502,Turnour_North,99,99,99,-126.4639985,50.6298045,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3503,Turnour_North,100,100,100,-126.463253,50.6299265,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3504,Turnour_North,101,101,101,-126.462485,50.629907,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3505,Turnour_North,102,102,102,-126.4617595,50.6297275,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3506,Turnour_North,103,103,103,-126.4610835,50.6295145,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3507,Turnour_North,104,104,104,-126.460429,50.6293395,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3508,Turnour_North,105,105,105,-126.4597345,50.6292285,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3509,Turnour_North,106,106,106,-126.4589335,50.6292535,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3510,Turnour_North,107,107,107,-126.4580975,50.629314,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3511,Turnour_North,108,108,108,-126.4573105,50.6293655,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3512,Turnour_North,109,109,109,-126.4565715,50.629343,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3513,Turnour_North,110,110,110,-126.455842,50.6293055,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3514,Turnour_North,111,111,111,-126.4550775,50.6293045,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3515,Turnour_North,112,112,112,-126.4542645,50.629243,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3516,Turnour_North,113,113,113,-126.4534865,50.6292235,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3517,Turnour_North,114,114,114,-126.4527035,50.629197,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3518,Turnour_North,115,115,115,-126.4519015,50.6291045,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3519,Turnour_North,116,116,116,-126.4511045,50.629117,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3520,Turnour_North,117,117,117,-126.4503075,50.6291025,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3521,Turnour_North,118,118,118,-126.4495,50.6290435,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3522,Turnour_North,119,119,119,-126.448722,50.628992,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3523,Turnour_North,120,120,120,-126.4479975,50.6289035,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3524,Turnour_North,121,121,121,-126.447241,50.6287915,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3525,Turnour_North,122,122,122,-126.446447,50.6286475,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3526,Turnour_North,123,123,123,-126.445685,50.6285135,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3527,Turnour_North,124,124,124,-126.444923,50.6283805,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3528,Turnour_North,125,125,125,-126.444098,50.6282915,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3529,Turnour_North,126,126,126,-126.4433,50.62819,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3530,Turnour_North,127,127,127,-126.4425755,50.628034,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3531,Turnour_North,128,128,128,-126.441824,50.6279075,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3532,Turnour_North,129,129,129,-126.441034,50.627701,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3533,Turnour_North,130,130,130,-126.44033193866,50.627566311689,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3534,Turnour_North,131,131,131,-126.4396595,50.6272695,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3535,Turnour_North,132,132,132,-126.4390965,50.627312,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3536,Turnour_North,133,133,133,-126.438600022108,50.6276564542527,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3537,Turnour_North,134,134,134,-126.437905,50.6277735,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3538,Turnour_North,135,135,135,-126.4373385,50.627653,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3539,Turnour_North,136,136,136,-126.436822883542,50.6274186989962,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3540,Turnour_North,137,137,137,-126.436447,50.627146,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3541,Turnour_North,138,138,138,-126.436080974934,50.6270435063968,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3542,Turnour_North,139,139,139,-126.43556,50.627384,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3543,Turnour_North,140,140,140,-126.4348685,50.627512,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3544,Turnour_North,141,141,141,-126.434380504955,50.6273065350783,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3545,Turnour_North,142,142,142,-126.4346155,50.626943,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3546,Turnour_North,143,143,143,-126.43483,50.6265425,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3547,Turnour_North,144,144,144,-126.4345755,50.6262015,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3548,Turnour_North,145,145,145,-126.4340815,50.625833,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3549,Turnour_North,146,146,146,-126.4339765,50.62536,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3550,Turnour_North,147,147,147,-126.433845,50.624911,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3551,Turnour_North,148,148,148,-126.4334185,50.624551,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3552,Turnour_North,149,149,149,-126.432815,50.624541,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3553,Turnour_North,150,150,150,-126.4321925,50.6248265,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3554,Turnour_North,151,151,151,-126.43156,50.625122,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3555,Turnour_North,152,152,152,-126.4309485,50.625292,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3556,Turnour_North,153,153,153,-126.430311882436,50.625428404611,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3557,Turnour_North,154,154,154,-126.4299255,50.6257045,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3558,Turnour_North,155,155,155,-126.429544773224,50.6259867048441,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,1,0,0,0,0
3559,Turnour_North,156,156,156,-126.429037550814,50.6259420927293,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3560,Turnour_North,157,157,157,-126.428414248068,50.6259986190683,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3561,Turnour_North,158,158,158,-126.427778753475,50.6260627085686,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3562,Turnour_North,159,159,159,-126.427288,50.6263835,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,0,1
3563,Turnour_North,160,160,160,-126.4267135,50.626572,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,0,1,1,0
3564,Turnour_North,161,161,161,-126.426065,50.6265765,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3565,Turnour_North,162,162,162,-126.4254735,50.6266585,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
3566,Turnour_North,163,163,163,-126.425083987234,50.6266312553417,17,7,2022,1899-12-31 09:30:00,NA,NA,NA,0,1,0,1,0
